OTUID	Mim109	Mim116	Mim11	Mim124	Mim129	Mim12	Mim132	Mim139	Mim141	Mim143	Mim151	Mim152	Mim161	Mim162	Mim172	Mim176	Mim181	Mim182	Mim190	Mim191	Mim1	Mim212	Mim21	Mim224	Mim228	Mim22	Mim237	Mim238	Mim250	Mim255	Mim261	Mim266	Mim271	Mim277	Mim286	Mim2	Mim31	Mim32	Mim46	Mim47	Mim57	Mim58	Mim66	Mim67	Mim83	Mim87	Mim93	Mim97	Mim98
D_0__Bacteria;D_1__Chloroflexi;D_2__TK10	0.004697145924666724	0.007291759864006441	0.0092153529569652	0.010065312695714425	0.013420416927619225	0.010378455757358867	0.006844412633085798	0.01574662252840655	0.004115594524469893	0.004562941755390533	0.004070859801377829	0.003802451462825445	0.0031761653395365476	0.004831350093942917	0.004607676478482597	0.004428737586114341	0.003220900062628611	0.0035340431242730608	0.004026125078285765	0.004965554263219109	0.009081148787689007	0.0032209000626286116	0.010870537711371569	0.0031761653395365485	0.0023709403238793957	0.009081148787689003	0.0014315111389460503	0.003578777847365123	0.006844412633085797	0.0036682472935492525	0.004249798693746085	0.0029077570009841632	0.005010288986311172	0.002952491724076227	0.002728818108615908	0.005770779278876261	0.005502370940323877	0.0033551042319048038	0.010512659926635054	0.011631028003936658	0.013017804419790653	0.010378455757358867	0.010781068265187448	0.010065312695714418	0.006218126509796901	0.005368166771047685	0.003668247293549252	0.006531269571441351	0.004697145924666724
D_0__Bacteria;D_1__Chloroflexi;D_2__Thermomicrobia	0.0034445736780889325	0.0018341236467746263	0.0039813903551937	0.0010736333542095374	0.0028630222778921006	0.0029972264471682915	0.0017446542005904984	0.0020577972622349465	0.0023709403238793953	0.0014315111389460499	0.0024604097700635227	0.0021025319853270105	0.0024604097700635236	0.0012525722465777937	0.0009394291849333451	0.0011183680773016015	0.0017446542005904986	0.00143151113894605	0.000805225015657153	0.000715755569473025	0.004115594524469894	0.0016999194774984343	0.003444573678088933	0.0015209805851301782	0.001565715308222242	0.0034445736780889325	0.0026840833855238436	0.0016551847544063701	0.0012078375234857298	0.001297306969669858	0.0007157555694730249	0.0005815514001968327	0.0007157555694730249	0.0005368166771047687	0.0006262861232888968	0.004205063970654021	0.0035340431242730608	0.0033998389549968686	0.005010288986311172	0.0029972264471682915	0.004026125078285765	0.007470698756374696	0.004562941755390533	0.0035787778473651242	0.003220900062628612	0.00308669589335242	0.001923593092958755	0.0037129820166413165	0.004249798693746086
D_0__Bacteria;D_1__Chloroflexi;D_2__uncultured	0.008857475172228686	0.0020577972622349465	0.014136172497092241	0.008052250156571532	0.005502370940323878	0.014046703050908115	0.006531269571441351	0.0032656347857206764	0.0018788583698666906	0.0013420416927619218	0.0015657153082222425	0.0018341236467746265	0.001342041692761922	0.0008946944618412813	0.0015209805851301784	0.0006262861232888967	0.0026393486624317797	0.0021025319853270105	0.0022814708776952674	0.003712982016641317	0.009260087680057262	0.0021472667084190757	0.015612418359130357	0.0017446542005904984	0.0014762458620381138	0.005502370940323879	0.0011631028003936657	0.001565715308222242	0.0014762458620381136	0.0009841639080254091	0.0016999194774984347	0.003176165339536548	0.0028182875548000354	0.004652411201574663	0.0017446542005904986	0.004786615370850853	0.013420416927619227	0.0037577167397333804	0.0019683278160508187	0.003712982016641317	0.0017446542005904982	0.0012973069696698577	0.0026393486624317793	0.0025946139393397153	0.011362619665384278	0.011273150219200145	0.006889147356177861	0.012033640511765236	0.0026393486624317793
D_0__Bacteria;D_1__Chloroflexi;D_2__uncultured Bellilinea sp.	0.00013420416927619218	4.473472309206406e-05	0.0005368166771047687	0.0004920819540127047	0.0005368166771047687	0.0011631028003936655	0.0007157555694730249	0.0004920819540127047	4.473472309206406e-05	0.00026840833855238435	0.00013420416927619218	4.473472309206406e-05	0.0002236736154603203	0.00013420416927619218	8.946944618412812e-05	4.473472309206406e-05	4.473472309206406e-05	0.00026840833855238435	0.00031314306164444844	0.00017893889236825623	0.0002236736154603203	0.00013420416927619218	0.00040261250782857655	4.473472309206406e-05	0.0	0.0005815514001968327	0.0	8.946944618412812e-05	0.00017893889236825623	0.0	4.473472309206406e-05	0.00013420416927619218	0.00035787778473651247	0.00017893889236825623	0.00031314306164444844	0.00031314306164444844	0.00017893889236825623	8.946944618412812e-05	0.00031314306164444844	0.0004473472309206406	0.0005815514001968327	0.00031314306164444844	0.00031314306164444844	0.0005368166771047687	0.00026840833855238435	8.946944618412812e-05	4.473472309206406e-05	0.00026840833855238435	0.0
D_0__Bacteria;D_1__Chloroflexi;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013420416927619218	0.0	8.946944618412812e-05	0.00026840833855238435	4.473472309206406e-05	0.00040261250782857655	0.0	0.0	0.0	0.0	0.0	0.0	4.473472309206406e-05	0.0	0.0002236736154603203	4.473472309206406e-05	8.946944618412812e-05	0.0	0.0	8.946944618412812e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Cloacimonetes;D_2__PBS-18	0.0002236736154603203	0.0	0.0	0.00017893889236825623	0.0	4.473472309206406e-05	4.473472309206406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031314306164444844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.473472309206406e-05	0.00013420416927619218	0.0	0.0	0.0	0.0	0.0	0.0	8.946944618412812e-05	4.473472309206406e-05	0.00031314306164444844	0.00013420416927619218	0.0
D_0__Bacteria;D_1__Cloacimonetes;Other	0.0	0.0	8.946944618412812e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.473472309206406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013420416927619218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.473472309206406e-05	4.473472309206406e-05	4.473472309206406e-05	0.0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Cyanobacteria	0.005099758432495299	0.00035787778473651247	0.010288986311174737	0.0006710208463809609	0.0016551847544063708	0.00013420416927619218	0.003220900062628612	0.0	0.00035787778473651247	8.946944618412812e-05	4.473472309206406e-05	0.00013420416927619218	0.00044734723092064064	0.0006262861232888969	0.0004920819540127047	8.946944618412812e-05	0.006441800125257224	0.05135546210968954	0.007649637648742954	0.0032656347857206764	0.02075691151471772	0.00894694461841281	0.00791804598729534	0.043705824460946584	0.002147266708419075	0.03176165339536548	0.010378455757358863	0.0002236736154603203	0.0	0.0	0.0	0.00026840833855238435	0.0	0.0009841639080254093	4.473472309206406e-05	0.03793504518207032	0.0016999194774984347	0.0020130625391428826	0.0008946944618412812	0.0	0.0	0.0	0.0010288986311174735	0.00013420416927619218	0.0005815514001968327	0.0029077570009841637	0.0005815514001968327	0.0012973069696698577	0.0011183680773016015
D_0__Bacteria;D_1__Cyanobacteria;D_2__ML635J-21	0.003310369508812741	8.946944618412812e-05	0.0	0.01641764337478751	0.00017893889236825623	0.0002236736154603203	0.00026840833855238435	0.00017893889236825623	0.0005368166771047687	0.0006262861232888967	0.0004026125078285765	0.000760490292565089	0.0005368166771047686	0.00026840833855238435	0.00044734723092064064	0.0011631028003936657	0.0008946944618412811	0.0007157555694730249	0.0009841639080254093	0.0008052250156571531	0.00017893889236825623	0.0004920819540127047	0.00017893889236825623	0.00013420416927619218	0.00026840833855238435	8.946944618412812e-05	0.00044734723092064064	0.00035787778473651247	0.0005815514001968327	0.0012525722465777937	8.946944618412812e-05	8.946944618412812e-05	0.0002236736154603203	0.0012525722465777937	0.00017893889236825623	0.00031314306164444844	0.00013420416927619218	0.00013420416927619218	0.00013420416927619218	0.0	0.00013420416927619218	0.00017893889236825623	0.00017893889236825623	0.0	0.025006710208463814	0.0035340431242730603	0.00044734723092064053	0.0004026125078285765	0.00017893889236825623
D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria	0.0006262861232888967	0.0013867764158539862	0.0005815514001968328	0.0006262861232888968	0.000805225015657153	0.0016104500313143062	0.0007157555694730248	0.00035787778473651247	0.002684083385523843	0.0011183680773016015	0.0008946944618412813	0.0010736333542095374	0.0020577972622349465	0.0014315111389460497	0.0019683278160508187	0.0006710208463809609	0.0025051444931555875	0.0016104500313143064	0.002147266708419075	0.0017446542005904982	0.00143151113894605	0.0038024514628254447	0.0010736333542095376	0.002415675046971459	0.002639348662431779	0.0018341236467746263	0.0013420416927619218	0.0042945334168381505	0.002907757000984164	0.0016999194774984345	0.00143151113894605	0.0018341236467746265	0.0012973069696698577	0.0015657153082222425	0.0020577972622349474	0.0016104500313143062	0.0013420416927619218	0.0014315111389460499	0.0002236736154603203	0.0004473472309206406	0.0007157555694730249	0.00035787778473651247	0.0005368166771047687	0.0007157555694730248	0.000849959738749217	0.0005815514001968327	0.0009841639080254093	0.0008946944618412811	0.000849959738749217
D_0__Bacteria;D_1__Deinococcus-Thermus;D_2__Deinococci	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.473472309206406e-05	8.946944618412812e-05	4.473472309206406e-05	0.0	0.0	4.473472309206406e-05	0.0	8.946944618412812e-05	4.473472309206406e-05	0.0	0.0	0.0	0.0	4.473472309206406e-05	0.0	0.0	0.0	0.0002236736154603203	0.0	0.0	0.0	0.0	0.0	4.473472309206406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Elusimicrobia	0.004741880647758788	0.0010736333542095376	0.0025498792162476514	0.00451820703229847	0.0024604097700635227	0.0033998389549968686	0.002102531985327011	0.0019235930929587548	0.0050997584324953	0.004249798693746085	0.0027735528317079715	0.0016104500313143066	0.0019683278160508196	0.0014762458620381147	0.0030419611702603563	0.002549879216247652	0.004607676478482597	0.002505144493155587	0.003489308401180995	0.0027288181086159075	0.0017893889236825623	0.0015209805851301786	0.005144493155587365	0.0023262056007873314	0.0016999194774984347	0.003131430616444484	0.0044734723092064044	0.001968327816050819	0.0025946139393397145	0.0020577972622349465	0.0027735528317079715	0.002505144493155587	0.004428737586114341	0.003623512570457188	0.0039366556321016365	0.00353404312427306	0.0029524917240762276	0.004294533416838148	0.0019683278160508182	0.0016999194774984343	0.0019235930929587548	0.0019683278160508187	0.0017446542005904986	0.0027735528317079723	0.0043840028630222775	0.003757716739733381	0.0029524917240762276	0.00331036950881274	0.004249798693746085
D_0__Bacteria;D_1__Fibrobacteres;D_2__Fibrobacteria	0.002505144493155587	0.0024156750469714588	0.001476245862038114	0.0019235930929587545	0.002549879216247651	0.0004920819540127047	0.0004920819540127047	0.0005815514001968327	0.00541290149413975	0.0027735528317079715	0.002192001431511139	0.0026840833855238436	0.0013867764158539864	0.0008499597387492169	0.0024156750469714583	0.0015657153082222423	0.001565715308222242	0.0014315111389460499	0.0017893889236825626	0.0010736333542095374	0.003355104231904804	0.0004026125078285765	0.002549879216247651	0.0005368166771047686	0.0010288986311174735	0.0018341236467746265	0.0009841639080254093	0.001252572246577794	0.0023262056007873314	0.0018788583698666908	0.0012078375234857298	0.0005815514001968327	0.0017893889236825626	0.0022367361546032035	0.0013420416927619218	0.0026393486624317793	0.0016104500313143066	0.0037577167397333804	0.0006710208463809608	0.00017893889236825623	0.0004026125078285765	0.0002236736154603203	0.0004026125078285765	0.0019683278160508187	0.0032656347857206764	0.0033103695088127403	0.003265634785720676	0.0015209805851301784	0.0062181265097969035
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli	0.005099758432495302	0.012078375234857304	0.005502370940323877	0.0044287375861143405	0.008186454325847728	0.0031314306164444837	0.006352330679073094	0.0031314306164444837	0.005860248725060388	0.0059049834481524534	0.008007515433479466	0.004697145924666723	0.019414869821955803	0.004697145924666724	0.004473472309206404	0.0055918403865080025	0.009975843249530292	0.012480987742685884	0.009081148787689008	0.004562941755390531	0.011452089111568406	0.00563657510960007	0.004026125078285766	0.011004741880647768	0.012391518296501747	0.00729175986400644	0.012838865527422395	0.007918045987295334	0.0049655542632191085	0.004876084817034979	0.007515433479466759	0.01923593092958754	0.015836091974590683	0.010960007157555697	0.007962780710387399	0.00854433211058424	0.05721571083474992	0.009931108526438226	0.005189227878679429	0.0015209805851301786	0.00331036950881274	0.011988905788673175	0.014136172497092248	0.010870537711371569	0.009886373803346164	0.010065312695714415	0.0032656347857206764	0.054397423279949876	0.009036414064596942
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia	0.0018788583698666913	0.006039187617428646	0.009170618233873136	0.0014315111389460499	0.0012525722465777937	0.002102531985327011	0.0010288986311174733	0.0005815514001968327	0.00031314306164444844	0.0008946944618412812	0.005323432047955621	0.001565715308222242	0.0017446542005904986	0.0004920819540127047	0.0005815514001968327	0.0006262861232888967	0.002952491724076228	0.0026393486624317793	0.002460409770063523	0.0015657153082222423	0.004160329247561957	0.002147266708419075	0.0028630222778920993	0.0011183680773016013	0.000805225015657153	0.005368166771047685	0.002236736154603203	0.0008946944618412811	0.0007157555694730249	0.00035787778473651247	0.0022367361546032027	0.0015209805851301786	0.0016551847544063708	0.005949718171244517	0.0005815514001968327	0.0022814708776952674	0.006665473740717542	0.0043840028630222775	0.0008946944618412812	0.0002236736154603203	0.0014315111389460499	0.0018788583698666906	0.0015209805851301782	0.000805225015657153	0.006710208463809606	0.005412901494139748	0.012391518296501744	0.006397065402165158	0.0038471861859175082
D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia	0.0014762458620381142	0.0012525722465777937	0.0021920014315111387	0.0008946944618412813	0.00031314306164444844	0.0016551847544063706	0.00013420416927619218	0.0005368166771047686	0.0005368166771047687	0.00026840833855238435	0.00013420416927619218	0.0011631028003936655	0.0016104500313143062	0.0012973069696698579	0.0008946944618412812	0.00026840833855238435	0.00026840833855238435	0.00044734723092064053	0.0012973069696698577	0.0014315111389460497	0.005368166771047686	0.0004920819540127046	0.001342041692761922	0.0021472667084190752	0.0013420416927619216	0.001028898631117473	0.000849959738749217	0.0026393486624317797	0.0018788583698666906	0.00017893889236825623	4.473472309206406e-05	0.0004920819540127047	0.0004920819540127046	0.0002236736154603203	0.0010736333542095374	0.00662073901762548	0.0011631028003936655	0.002192001431511139	0.0029524917240762285	0.0025498792162476514	0.00017893889236825623	0.003355104231904804	0.0024604097700635236	0.0005815514001968327	0.0010288986311174733	0.001610450031314306	0.0008946944618412812	0.0019683278160508187	0.0012973069696698577
D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes	4.473472309206406e-05	0.001386776415853986	0.0006710208463809608	0.00013420416927619218	0.00035787778473651247	0.0004920819540127047	0.00017893889236825623	4.473472309206406e-05	0.0	0.0	0.00031314306164444844	8.946944618412812e-05	0.00013420416927619218	4.473472309206406e-05	0.0	4.473472309206406e-05	8.946944618412812e-05	0.00013420416927619218	0.00026840833855238435	4.473472309206406e-05	0.00044734723092064053	4.473472309206406e-05	0.00035787778473651247	0.0	0.0	0.0006262861232888969	4.473472309206406e-05	0.00013420416927619218	8.946944618412812e-05	0.0	4.473472309206406e-05	0.0	8.946944618412812e-05	0.00017893889236825623	0.0	0.00031314306164444844	0.0017446542005904984	0.0005815514001968328	4.473472309206406e-05	4.473472309206406e-05	0.00013420416927619218	8.946944618412812e-05	0.0	0.0	8.946944618412812e-05	0.00017893889236825623	0.0016999194774984343	0.0005368166771047687	0.0002236736154603203
D_0__Bacteria;D_1__Firmicutes;D_2__OPB54	0.00044734723092064064	0.0012525722465777937	0.00013420416927619218	0.00031314306164444844	0.00044734723092064053	4.473472309206406e-05	0.00026840833855238435	0.00026840833855238435	0.0	0.0	0.0	0.0	0.00013420416927619218	0.00013420416927619218	4.473472309206406e-05	0.0	0.00031314306164444844	0.00017893889236825623	0.00035787778473651247	0.00013420416927619218	0.0013420416927619218	0.0002236736154603203	0.00044734723092064064	0.0	0.0	0.00017893889236825623	0.0	4.473472309206406e-05	0.0	0.0	0.0	8.946944618412812e-05	8.946944618412812e-05	0.0002236736154603203	8.946944618412812e-05	0.00026840833855238435	0.001386776415853986	4.473472309206406e-05	0.00017893889236825623	0.0	0.0	4.473472309206406e-05	4.473472309206406e-05	8.946944618412812e-05	0.0004920819540127047	0.00035787778473651247	0.00031314306164444844	0.001342041692761922	0.00026840833855238435
D_0__Bacteria;D_1__GOUTA4;D_2__uncultured bacterium	0.0004920819540127046	0.0	0.00013420416927619218	0.0009394291849333452	0.00035787778473651247	0.0014315111389460499	0.00044734723092064053	0.0	0.0	0.0	0.0	0.0	0.0	8.946944618412812e-05	0.0	0.0	0.0007157555694730248	0.00013420416927619218	0.0004473472309206406	0.0002236736154603203	0.0002236736154603203	0.00017893889236825623	0.0005815514001968327	0.0	0.0	0.00026840833855238435	0.0	4.473472309206406e-05	0.0	0.0	0.00013420416927619218	8.946944618412812e-05	0.0	0.0005368166771047687	0.00026840833855238435	0.00017893889236825623	0.0012525722465777937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035787778473651247	8.946944618412812e-05	8.946944618412812e-05	0.0012525722465777935	0.0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes	0.010915272434463654	0.012928334973606518	0.012749396081238267	0.027556589424711446	0.03171691867227339	0.015120336405117655	0.022501565715308227	0.03739822850496552	0.030016999194774952	0.023664668515701877	0.02254630043840028	0.02209895320747963	0.023485729623333618	0.021920014315111383	0.03140377561062896	0.021472667084190752	0.029972264471682913	0.026214547731949537	0.027824997763263856	0.026035608839581285	0.013912498881631938	0.016730786436431964	0.012123109957949364	0.019638543437416122	0.013554621096895416	0.01055739464972712	0.017491276728997047	0.013644090543079553	0.029569651963854336	0.016954460051892287	0.03663773821240044	0.0334615728728639	0.04446631475351159	0.026348751901225733	0.033774715934508356	0.013017804419790653	0.011586293280844604	0.008052250156571532	0.024738301869911418	0.028182875548000353	0.023083117115505054	0.01887805314485104	0.024380424085174893	0.022859443500044725	0.017357072559720847	0.014851928066565281	0.016149235036235138	0.013241478035250978	0.008991679341504877
D_0__Bacteria;D_1__Gracilibacteria;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.473472309206406e-05	0.0	0.0	4.473472309206406e-05	0.0	4.473472309206406e-05	0.0	0.0	4.473472309206406e-05	0.00013420416927619218	4.473472309206406e-05	0.00013420416927619218	0.0	0.00031314306164444844	0.0	4.473472309206406e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.473472309206406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Gracilibacteria;D_2__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.946944618412812e-05	0.00017893889236825623	0.00017893889236825623	0.0	0.0	4.473472309206406e-05	0.00013420416927619218	0.00013420416927619218	0.00026840833855238435	0.0	0.00026840833855238435	0.0	0.00031314306164444844	0.0	0.0	0.0	0.0	4.473472309206406e-05	0.0	8.946944618412812e-05	4.473472309206406e-05	0.00026840833855238435	0.0	4.473472309206406e-05	0.00013420416927619218	0.0002236736154603203	0.0	0.0	8.946944618412812e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Gracilibacteria;Other	0.0	0.0	0.0	0.0	4.473472309206406e-05	0.0	0.0	0.0	0.00026840833855238435	0.0006710208463809609	0.0008052250156571531	0.00026840833855238435	4.473472309206406e-05	0.0002236736154603203	0.00044734723092064053	0.00017893889236825623	0.00013420416927619218	8.946944618412812e-05	0.00026840833855238435	4.473472309206406e-05	0.0	8.946944618412812e-05	0.0	4.473472309206406e-05	0.00031314306164444844	0.0	8.946944618412812e-05	4.473472309206406e-05	0.0006262861232888969	0.0	4.473472309206406e-05	4.473472309206406e-05	0.00017893889236825623	0.00013420416927619218	0.000760490292565089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Hydrogenedentes;D_2__uncultured bacterium	0.00031314306164444844	0.00017893889236825623	0.0004026125078285765	0.0002236736154603203	0.00031314306164444844	0.0002236736154603203	0.00035787778473651247	0.00031314306164444844	0.00031314306164444844	0.0002236736154603203	0.0008946944618412811	0.00044734723092064064	0.00040261250782857655	0.00026840833855238435	0.0004920819540127047	0.0002236736154603203	0.0005815514001968327	0.0002236736154603203	0.0004026125078285765	0.0004473472309206406	0.0005368166771047688	0.000805225015657153	0.00031314306164444844	0.00017893889236825623	0.00013420416927619218	0.0007157555694730248	0.00031314306164444844	0.0006262861232888969	0.0005815514001968327	0.00031314306164444844	0.00017893889236825623	0.0002236736154603203	0.0005368166771047686	0.0005815514001968327	0.00044734723092064064	0.0005815514001968327	0.0005815514001968327	0.00044734723092064053	4.473472309206406e-05	0.0004026125078285765	0.00026840833855238435	0.00026840833855238435	0.0004026125078285765	0.0006262861232888968	0.00017893889236825623	0.0004920819540127047	0.0005815514001968327	0.00035787778473651247	0.0005368166771047687
D_0__Bacteria;D_1__Hydrogenedentes;D_2__uncultured organism	0.0	0.0	0.00031314306164444844	0.0	0.0	0.0	4.473472309206406e-05	0.0	0.0	0.00013420416927619218	4.473472309206406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.473472309206406e-05	4.473472309206406e-05	4.473472309206406e-05	0.0	0.0	0.0	0.0	4.473472309206406e-05	4.473472309206406e-05	0.0	0.00013420416927619218	0.0	4.473472309206406e-05	0.0	0.0	0.0	8.946944618412812e-05	0.0	4.473472309206406e-05	8.946944618412812e-05	0.0	0.0	0.0	8.946944618412812e-05	8.946944618412812e-05	8.946944618412812e-05	8.946944618412812e-05	8.946944618412812e-05	0.0
D_0__Bacteria;D_1__Kazan-3B-09;D_2__uncultured microorganism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.473472309206406e-05	0.0	0.0	0.0	8.946944618412812e-05	0.00013420416927619218	8.946944618412812e-05	0.00017893889236825623	4.473472309206406e-05	0.00013420416927619218	8.946944618412812e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.946944618412812e-05	0.0	0.0	0.0	4.473472309206406e-05	4.473472309206406e-05	8.946944618412812e-05	0.00017893889236825623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Latescibacteria;Ambiguous_taxa	0.0008499597387492171	4.473472309206406e-05	0.001386776415853986	0.002952491724076228	0.0036682472935492525	0.0012973069696698577	0.005055023709403239	0.0010288986311174735	0.00035787778473651247	0.00031314306164444844	0.00035787778473651247	4.473472309206406e-05	0.0002236736154603203	8.946944618412812e-05	0.0009394291849333452	0.0004473472309206406	0.0008946944618412812	0.0012525722465777937	0.002102531985327011	0.002192001431511139	0.0008499597387492171	0.0006710208463809609	0.0016104500313143062	8.946944618412812e-05	0.0	0.0020577972622349465	0.00013420416927619218	0.00013420416927619218	0.0009841639080254093	0.0004920819540127047	0.0012525722465777937	0.002281470877695267	0.002236736154603203	0.0019235930929587543	0.0014315111389460499	0.0014315111389460499	0.0020130625391428826	0.0006710208463809609	4.473472309206406e-05	8.946944618412812e-05	0.0002236736154603203	0.00031314306164444844	0.00026840833855238435	0.0005815514001968327	0.001520980585130178	0.001476245862038114	0.00143151113894605	0.002326205600787331	0.0005815514001968327
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured Latescibacteria bacterium	0.0006710208463809609	0.0	4.473472309206406e-05	0.00013420416927619218	8.946944618412812e-05	0.0	0.00035787778473651247	0.0	0.0005815514001968327	0.00017893889236825623	0.00013420416927619218	0.00013420416927619218	0.00017893889236825623	8.946944618412812e-05	0.0006262861232888969	8.946944618412812e-05	0.0013420416927619216	0.0004473472309206406	0.0005815514001968327	0.000760490292565089	0.0	0.0006710208463809608	0.0	0.00031314306164444844	4.473472309206406e-05	0.00040261250782857655	0.0002236736154603203	0.00013420416927619218	0.0008499597387492171	0.0004920819540127047	0.00143151113894605	0.003265634785720677	0.0012973069696698579	0.0019683278160508187	0.000849959738749217	0.0	0.0	4.473472309206406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00017893889236825623	0.0005368166771047687	0.00035787778473651247	0.0	0.0
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured Pelobacter sp.	0.0	0.0	0.0	0.0	0.0	4.473472309206406e-05	4.473472309206406e-05	0.0	8.946944618412812e-05	4.473472309206406e-05	8.946944618412812e-05	0.0	0.0	4.473472309206406e-05	8.946944618412812e-05	0.0	4.473472309206406e-05	0.0	0.00017893889236825623	0.0	0.0	0.0	0.0	4.473472309206406e-05	0.0	4.473472309206406e-05	0.0	0.0	0.0	4.473472309206406e-05	0.0	4.473472309206406e-05	0.00013420416927619218	8.946944618412812e-05	0.0002236736154603203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured bacterium	0.003086695893352419	0.0013420416927619218	0.002684083385523844	0.0044287375861143405	0.005278697324863556	0.002684083385523843	0.0075601682025588255	0.0035340431242730608	0.007336494587098502	0.007023351525454055	0.005904983448152453	0.006218126509796903	0.007783841818019144	0.009260087680057264	0.009931108526438222	0.007694372371835016	0.010691598819003315	0.009528496018609646	0.011541558557752534	0.014449315558736695	0.0013867764158539857	0.011541558557752527	0.0018788583698666908	0.011944171065581106	0.005726044555784197	0.0025051444931555875	0.013912498881631928	0.007739107094927079	0.009483761295517586	0.006978616802361989	0.015746622528406553	0.017491276728997054	0.012749396081238264	0.018385971190838343	0.015746622528406556	0.0018788583698666908	0.001968327816050819	0.0016551847544063704	0.0033998389549968686	0.002818287554800036	0.0031761653395365476	0.004339268139930213	0.006307595955981029	0.0058602487250603895	0.0033998389549968677	0.0024156750469714596	0.0030866958933524194	0.002728818108615908	0.002460409770063523
D_0__Bacteria;D_1__Latescibacteria;Other	4.473472309206406e-05	0.0	0.00013420416927619218	8.946944618412812e-05	8.946944618412812e-05	0.0	8.946944618412812e-05	4.473472309206406e-05	0.0010736333542095374	0.0009841639080254093	0.0006710208463809609	0.0008946944618412812	0.0004920819540127047	4.473472309206406e-05	0.0004920819540127047	0.00026840833855238435	0.0009394291849333453	0.0010736333542095376	0.0006262861232888969	0.0009841639080254093	0.0	0.0009394291849333452	0.0	0.0009394291849333452	0.00031314306164444844	4.473472309206406e-05	0.0012525722465777935	0.0006262861232888968	0.0013867764158539857	0.0007157555694730249	0.0010736333542095374	0.0009394291849333452	0.0012525722465777935	0.001342041692761922	0.0014315111389460499	8.946944618412812e-05	0.0	4.473472309206406e-05	0.0	0.0	0.00026840833855238435	0.0	0.0	0.00013420416927619218	0.00013420416927619218	8.946944618412812e-05	8.946944618412812e-05	0.0	0.0
